primary_vessel_id,vessel_name,call_sign,service_type,service_sub,status_lookup,construct_complete_year,out_of_service_date,identification,id_type_id,id_type_name,country,country_id
586734,CAT IN THE HAT,,Recreational,Sport Fisher,Unknown,1962,,CG586734,13,Coast Guard Number,UNITED STATES,176948
611868,BOOGIE SHOES,,Recreational,General,Active,2003,,1138979,6,Official Number (U.S.),UNITED STATES,176948
577599,DUPLICATE OF CHEMICAL PIONEER (661060),KAFO,Tank Ship,Chemical Tank Ship,Inactive,,2007-08-07T00:00:00-04:00,661060,5,Hull Number,UNITED STATES,176948
277709,TIA PATY,,Recreational,General,Active,1979,,612052,6,Official Number (U.S.),UNITED STATES,176948
529910,LA3283EH,,Recreational,Runabout,Unknown,,,LA3283EH,12,State Number,UNITED STATES,176948
1115110,CF3293RN,,Recreational,General,Active,1997,,CF3293RN,18,Official Number (Foreign),UNKNOWN,282527
594031,UNNAMED,,Recreational,Cabin Cruiser,Active,1980,,BLBT08EP0581,15,HIN,UNKNOWN,282527
643403,WISH UPON A STAR,,Recreational,General,Active,2001,,1146247,6,Official Number (U.S.),UNITED STATES,176948
656093,IL9325JA,,Recreational,Runabout,Active,1996,,IL9325JA,12,State Number,UNITED STATES,176948
559921,CARVER,,Recreational,Cabin Cruiser,Unknown,,,WS9569DV,12,State Number,UNITED STATES,176948
527806,DREAM WEAVER,,Recreational,Runabout,Unknown,,,GA6014HA,12,State Number,UNITED STATES,176948
524820,FL7022JU,,Recreational,Runabout,Unknown,,,FL7022JU,12,State Number,UNITED STATES,176948
573848,FL6049LH,,Recreational,General,Active,1999,,FL6049LH,12,State Number,UNITED STATES,176948
356765,NICE HEAD,,Recreational,General,Active,,,970580,6,Official Number (U.S.),UNITED STATES,176948
646598,IN6007BE,,Recreational,Runabout,Active,1996,,IN6007BE,12,State Number,UNITED STATES,176948
1038591,PA1658BK,,Recreational,Cabin Cruiser,Active,1991,,PA1658BK,12,State Number,UNITED STATES,176948
1055355,CMA CGM ATTILA,9HA2742,Freight Ship,Bulk/Container Carrier,Active,2011,,9433793,2,IMO Number,MALTA,176853
1055361,CMA CGM NERVAL,9HA2361,Freight Ship,Bulk/Container Carrier,Active,2010,,9406623,2,IMO Number,MALTA,176853
1141499,NY4481PT,,,,Active,1986,,NY4481PT,12,State Number,UNITED STATES,176948
1141500,OR662AAL,,Recreational,Cabin Cruiser,Active,1988,,OR662AAL,12,State Number,UNITED STATES,176948
1078471,OH3906YD,,Recreational,Cabin Cruiser,Active,1982,,OH3906YD,12,State Number,UNITED STATES,176948
509679,PEPSEA,,Passenger (Inspected),"General (More Than 6, Gross Tonnage < 100)",Active,1986,,1091139,6,Official Number (U.S.),UNITED STATES,176948
554780,NONE,,Recreational,Runabout,Unknown,,,VA1334AX,12,State Number,UNITED STATES,176948
629097,MC8797RY,,Recreational,Runabout,Active,1994,,MC8797RY,12,State Number,UNITED STATES,176948
648110,FL0465MJ,,Recreational,Cabin Cruiser,Active,1989,,FL0465MJ,12,State Number,UNITED STATES,176948
973167,FL1959KM,,Recreational,General,Active,1998,,FL1959KM,12,State Number,UNITED STATES,176948
631130,NC3492WN,,Recreational,Runabout,Active,1999,,NC3492WN,12,State Number,UNITED STATES,176948
1137914,OR291UY,,Recreational,Runabout,Active,1994,,OR291UY,12,State Number,UNITED STATES,176948
1142383,MI7906BL,MI7906BL,Recreational,Sport Fisher,Active,1979,,MI7906BL,12,State Number,UNITED STATES,176948
528197,NO ROSES,,Recreational,Runabout,Unknown,,,IL0932HX,12,State Number,UNITED STATES,176948
588739,CT1754AS,,,,Active,,,CT1754AS,12,State Number,UNITED STATES,176948
968372,CF1211KP,,,,Active,1989,,CF1211KP,12,State Number,UNITED STATES,176948
969110,LOLA B,,Recreational,Cabin Cruiser,Active,2006,,CDRV20616607,5,Hull Number,UNITED STATES,176948
1095987,WN511DW,,Recreational,General,Active,1980,,SGA00679M80E,15,HIN,UNITED STATES,176948
514788,AZ1029BB,,Recreational,Runabout,Unknown,,,AZ1029BB,12,State Number,UNITED STATES,176948
534004,LIBERATOR,,Recreational,High Performance,Unknown,,,MC4698PR,12,State Number,UNITED STATES,176948
567590,GENUINE OVERHEAD,,Recreational,General,Active,2002,,1127992,6,Official Number (U.S.),UNITED STATES,176948
581143,MD3886BG,,Recreational,Runabout,Active,1997,,MD3886BG,12,State Number,UNITED STATES,176948
594426,VA241LL,,Recreational,Runabout,Active,1984,,VA241LL,12,State Number,UNITED STATES,176948
598326,FL9742HM,,Recreational,General,Active,1996,,FL9742HM,12,State Number,UNITED STATES,176948
614428,LA BELLA VITA,-,Recreational,General,Active,2003,,1140003,6,Official Number (U.S.),UNITED STATES,176948
619667,VALIANT,VALIANT,Recreational,Runabout,Active,1976,,NY1478PW,12,State Number,UNITED STATES,176948
620699,SICKIFNEED,,Recreational,Cabin Cruiser,Active,1993,,FL7010LM,12,State Number,UNITED STATES,176948
626287,WS4566GL,,Recreational,Cabin Cruiser,Active,1989,,WS4566GL,12,State Number,UNITED STATES,176948
629000,MAYFLOWER,,Recreational,Cabin Cruiser,Active,1998,,CG629000,13,Coast Guard Number,UNITED STATES,176948
951994,OH6373EB,,Recreational,Runabout,Active,1961,,OH6373EB,12,State Number,UNITED STATES,176948
994782,DUPLICATE OF INVISIBLE (1206012),,Commercial Fishing Vessel,Longliner,Inactive,,2009-04-01T00:00:00-04:00,1206012,5,Hull Number,UNITED STATES,176948
998301,GBC40108H192,,Recreational,General,Active,1992,,GBC40108H192,15,HIN,UNITED STATES,176948
1045194,MI1462BF,,Recreational,Runabout,Active,2000,,MI1462BF,12,State Number,UNITED STATES,176948
1074338,MC0793LN,,Recreational,Runabout,Active,,,MC0793LN,12,State Number,UNITED STATES,176948
1080253,KILO CHARLIE,,Recreational,General,Active,2009,,1228381,6,Official Number (U.S.),UNITED STATES,176948
1081087,MC7275TZ,,Recreational,Runabout,Active,1994,,MC7275TZ,12,State Number,UNITED STATES,176948
1084072,MC5844LX,,Recreational,General,Active,1986,,MC5844LX,12,State Number,UNITED STATES,176948
1122951,WS7862BE,,Recreational,Runabout,Active,,,WS7862BE,12,State Number,UNITED STATES,176948
1153580,MS8551AK,,Recreational,Runabout,Active,2005,,MS8551AK,12,State Number,UNITED STATES,176948
262832,NIGHT LIGHT,WCW9559,Recreational,General,Active,1985,,691192,6,Official Number (U.S.),UNITED STATES,176948
533274,NONE,,Recreational,Runabout,Unknown,,,MC2674PF,12,State Number,UNITED STATES,176948
561394,FL0914KE,,,,Active,1998,,FL0914KE,12,State Number,UNITED STATES,176948
633256,VA6289AW,,Recreational,Runabout,Active,1999,,VA6289AW,12,State Number,UNITED STATES,176948
1141532,MS0009CS,,Recreational,Sport Fisher,Active,1977,,MS0009CS,12,State Number,UNITED STATES,176948
646353,NC0935WB,,Recreational,General,Active,1997,,NC0935WB,12,State Number,UNITED STATES,176948
1152196,NJ6260FS,,Recreational,General,Active,1992,,NJ6260FS,12,State Number,UNITED STATES,176948
1020565,COCOLIA,PR5427AA,Recreational,Runabout,Active,,,CG1020565,13,Coast Guard Number,UNKNOWN,282527
261329,DOR-AL,,Recreational,General,Active,1984,,686534,6,Official Number (U.S.),UNITED STATES,176948
575834,UNNAMED,,Recreational,General,Active,,,CG575834,13,Coast Guard Number,UNITED STATES,176948
973341,STRESS RELIEF,,Recreational,General,Active,2004,,NJ1456GV,12,State Number,UNITED STATES,176948
1054537,TRITON,,Recreational,General,Active,,,1257133,6,Official Number (U.S.),UNITED STATES,176948
546778,NY0105UT,,Recreational,Runabout,Unknown,,,NY0105UT,12,State Number,UNITED STATES,176948
1054537,TRITON,,Recreational,General,Active,,,1257133,6,Official Number (U.S.),UNITED STATES,176948
507640,GENTLEMAN JACK,,Recreational,General,Unknown,,,CG057906,13,Coast Guard Number,UNITED STATES,176948
613454,SEA QUEST,,Recreational,General,Active,2002,,1139662,6,Official Number (U.S.),UNITED STATES,176948
1109451,MN3364HK,,Recreational,Runabout,Active,1985,,MN3364HK,12,State Number,UNITED STATES,176948
549343,NONE,,Recreational,Runabout,Unknown,,,OH2988CK,12,State Number,UNITED STATES,176948
280898,FAIR WIND,,Recreational,General,Active,1984,,901335,6,Official Number (U.S.),UNITED STATES,176948
291061,FULUNGA,,Recreational,General,Active,1986,,BERP0959F687,15,HIN,CANADA,176761
1020565,COCOLIA,PR5427AA,Recreational,Runabout,Active,,,CG1020565,13,Coast Guard Number,UNKNOWN,282527
1020565,COCOLIA,PR5427AA,Recreational,Runabout,Active,,,CG1020565,13,Coast Guard Number,UNKNOWN,282527
280898,FAIR WIND,,Recreational,General,Active,1984,,901335,6,Official Number (U.S.),UNITED STATES,176948
521081,FL3293JV,,Recreational,Runabout,Unknown,,,FL3293JV,12,State Number,UNITED STATES,176948
641456,NY5290FM,,Recreational,General,Active,1989,,NY5290FM,12,State Number,UNITED STATES,176948
976097,UNNAMED,,Recreational,General,Active,1983,,CF1805HM,18,Official Number (Foreign),UNKNOWN,282527
1050938,TIAN YUN HE,BQBJ,Freight Ship,General Cargo/Container,Active,,,9400514,2,IMO Number,CHINA,176767
650594,FL1130ME,,Recreational,Sport Fisher,Active,2002,,FL1130ME,12,State Number,UNITED STATES,176948
525491,FL7709HL,,Recreational,Runabout,Unknown,,,FL7709HL,12,State Number,UNITED STATES,176948
531135,LA6668FC,,Recreational,Runabout,Unknown,,,LA6668FC,12,State Number,UNITED STATES,176948
529910,LA3283EH,,Recreational,Runabout,Unknown,,,LA3283EH,12,State Number,UNITED STATES,176948
660022,SPORTSMAN 2,WDD2336,Passenger (Inspected),"General (More Than 6, Gross Tonnage < 100)",Inactive,1972,,539592,18,Official Number (Foreign),UNKNOWN,282527
1114368,UNNAMED,,Recreational,Cabin Cruiser,Active,2003,,FL6677NN,18,Official Number (Foreign),UNKNOWN,282527
528216,NONE,,Recreational,Runabout,Unknown,,,IL1310HY,12,State Number,UNITED STATES,176948
514016,AL1145AN,,Recreational,Runabout,Unknown,,,AL1145AN,12,State Number,UNITED STATES,176948
684952,MANHATTAN II,,Recreational,General,Active,2003,,1156927,6,Official Number (U.S.),UNITED STATES,176948
601343,2WIRED,,Recreational,General,Active,2001,,1135045,6,Official Number (U.S.),UNITED STATES,176948
525429,FL7647GG,,Recreational,Runabout,Unknown,,,FL7647GG,12,State Number,UNITED STATES,176948
651517,UNSPEC.,,,,Active,,,CG651517,13,Coast Guard Number,UNITED STATES,176948
263222,ORION,WCW4258,Recreational,General,Active,1985,,692860,6,Official Number (U.S.),UNITED STATES,176948
629953,AFFINITY,,Recreational,"Yacht, Luxury",Active,1999,,CG629953,13,Coast Guard Number,UNITED STATES,176948
1139040,PA3869AZ,,Recreational,Runabout,Active,1987,,PA3869AZ,12,State Number,UNITED STATES,176948
1158901,YOURS ALONE II,,Recreational,Cabin Cruiser,Active,1982,,OH7182ZH,12,State Number,UNITED STATES,176948
556377,NONE,,Recreational,Runabout,Unknown,,,VA6504ZZ,12,State Number,UNITED STATES,176948
585079,TWO PUTTS,,,,Active,,,TX3946FN,12,State Number,UNITED STATES,176948
500160,DELICIOUS TORMENT,,Recreational,General,Active,,,1084775,6,Official Number (U.S.),UNITED STATES,176948
567778,CATTIN' AROUND,,Recreational,General,Active,2002,,1128009,6,Official Number (U.S.),UNITED STATES,176948
295974,CAP STREETER,WCX3809,Passenger (Inspected),"General (More Than 6, Gross Tonnage < 100)",Active,1987,,924785,6,Official Number (U.S.),UNITED STATES,176948
953498,TX6062EY,,Recreational,General,Active,1995,,TX6062EY,12,State Number,UNITED STATES,176948
650594,FL1130ME,,Recreational,Sport Fisher,Active,2002,,FL1130ME,12,State Number,UNITED STATES,176948
277245,WYLIE COYOTE II,,Recreational,General,Active,1985,,902856,6,Official Number (U.S.),UNITED STATES,176948
503023,FLY THE COOP,,Recreational,General,Active,1999,,1086605,6,Official Number (U.S.),UNITED STATES,176948
1098321,WORKYN REMOTE II,,Recreational,General,Active,2008,,VA7824BM,12,State Number,UNITED STATES,176948
576107,NY6613PN,,Recreational,Cabin Cruiser,Active,,,CG576107,13,Coast Guard Number,UNITED STATES,176948
1066008,FL5770NT,,Recreational,Runabout,Active,2008,,FL5770NT,12,State Number,UNITED STATES,176948
1131648,AK5501AG,,Recreational,Cabin Cruiser,Active,2006,,AK5501AG,12,State Number,UNITED STATES,176948
527876,GA6092JH,,Recreational,Runabout,Unknown,,,GA6092JH,12,State Number,UNITED STATES,176948
1055423,JUSTIN,,Offshore Supply Vessel,General,Inactive,1954,2022-02-14T21:18:25.047-05:00,1225597,6,Official Number (U.S.),UNITED STATES,176948
1099652,LA2028FV,,Recreational,General,Active,2008,,LA2028FV,12,State Number,UNITED STATES,176948
1117688,WS8163GX,,Recreational,Runabout,Active,2005,,WS8163GX,18,Official Number (Foreign),UNKNOWN,282527
1121753,FL5223RZ,,Recreational,Runabout,Active,2010,,FL5223RZ,12,State Number,UNITED STATES,176948
584491,MS7775AD,,Recreational,Runabout,Active,1996,,XLDAXA19F697,15,HIN,UNKNOWN,282527
617808,CRAPSHOOTER,,Recreational,Runabout,Unknown,,,PYB221911AG96,5,Hull Number,UNITED STATES,176948
544522,NJ1130AX,,Recreational,Runabout,Unknown,,,NJ1130AX,12,State Number,UNITED STATES,176948
554602,TX 9434 XU,,Recreational,Runabout,Unknown,,,TX9434XU,12,State Number,UNITED STATES,176948
579508,NC1504WS,,Recreational,Runabout,Active,1988,,NC1504WS,12,State Number,UNITED STATES,176948
579509,NC2323WS,,Recreational,Runabout,Active,2001,,NC2323WS,12,State Number,UNITED STATES,176948
593419,ROYAL SAVAGE,,Recreational,General,Active,2001,,SSUR4259I102,15,HIN,CAYMAN ISLANDS,176763
598660,SC9742BG,,Recreational,General,Active,1999,,SC9742BG,12,State Number,UNITED STATES,176948
600834,CF8164FS,,Recreational,Runabout,Active,1959,,CF8164FS,12,State Number,UNITED STATES,176948
604030,LAZY DAYS,,,,Active,,,NY2368UR,12,State Number,UNITED STATES,176948
604033,NY 2479EK,,,,Active,,,NY2479EK,12,State Number,UNITED STATES,176948
612394,AMERICAN DREAM II,WDI6202,Passenger (Inspected),"General (More Than 6, Gross Tonnage < 100)",Active,2003,,1139254,6,Official Number (U.S.),UNITED STATES,176948
615038,APPLIED,,Recreational,Personal Watercraft (e.g. Jet Ski),Active,2000,,CG615038,13,Coast Guard Number,UNITED STATES,176948
624856,IL8757JJ,,Recreational,Runabout,Active,2000,,IL8757JJ,12,State Number,UNITED STATES,176948
628188,PELAGIC,,Recreational,Cabin Cruiser,Active,1997,,HA5217G,12,State Number,UNITED STATES,176948
630712,IN9071AC,,Recreational,Runabout,Active,1987,,IN9071AC,12,State Number,UNITED STATES,176948
631644,DUPLICATE OF CORONATION (237269),WTH5531,Commercial Fishing Vessel,"Trawler, Stern",Inactive,,2006-11-13T00:00:00-05:00,237269,5,Hull Number,UNITED STATES,176948
631794,DUPLICATE OF ST MARY (948178),,Commercial Fishing Vessel,Shrimper,Inactive,1984,2007-01-31T00:00:00-05:00,948178,5,Hull Number,UNITED STATES,176948
633525,EXIT STRATEGY,,Recreational,General,Active,,,1144364,6,Official Number (U.S.),UNITED STATES,176948
633900,OH2676ZS,,Recreational,Runabout,Active,1978,,OH2676ZS,12,State Number,UNITED STATES,176948
634256,FL9064HM,,Recreational,Runabout,Active,,,FL9064HM,12,State Number,UNITED STATES,176948
634523,LA2314BW,,Recreational,General,Active,1987,,FMC81035G687,15,HIN,UNKNOWN,282527
637827,UNSPEC.,,Recreational,Runabout,Active,1974,,MI9182BA,12,State Number,UNITED STATES,176948
638746,OH2090DK,,Recreational,Personal Watercraft (e.g. Jet Ski),Active,1994,,OH2090DK,12,State Number,UNITED STATES,176948
641571,PATTERSON POINT,,Recreational,General,Active,2003,,1145939,6,Official Number (U.S.),UNITED STATES,176948
634198,JOKERS WILD,,Recreational,High Performance,Active,,,1144461,6,Official Number (U.S.),UNITED STATES,176948
634199,ARKANGEL,,Recreational,General,Active,2003,,1144462,6,Official Number (U.S.),UNITED STATES,176948
653916,CALAFIA,,,,Active,1971,,532383,6,Official Number (U.S.),UNITED STATES,176948
580753,MISTY,,Recreational,General,Active,1973,,MS1752HY,12,State Number,UNITED STATES,176948
967590,SPARTINA,,Recreational,General,Active,,,1214099,6,Official Number (U.S.),UNITED STATES,176948
970864,UNNAMED,,Recreational,Runabout,Active,1986,,WS7654EV,12,State Number,UNITED STATES,176948
971955,WN1632RD,,Recreational,General,Active,1985,,WN1632RD,12,State Number,UNITED STATES,176948
996314,CAPTAIN MALLAHI,,Towing Vessel,General,Active,,,CG996314,13,Coast Guard Number,UNITED ARAB EMIRATES,176946
996607,SLIC CHIC,,Recreational,General,Active,2007,,1218112,6,Official Number (U.S.),UNITED STATES,176948
1050421,NC1978DE,,Recreational,Runabout,Active,2005,,EKH0115ZH506,15,HIN,UNITED STATES,176948
1079238,MD8396AS,,Recreational,Runabout,Active,1988,,MD8396AS,12,State Number,UNITED STATES,176948
1084955,MC5876SY,,Recreational,General,Active,2006,,MC5876SY,12,State Number,UNITED STATES,176948
638791,MC0638KW,,Recreational,Runabout,Active,1976,,MC0638KW,12,State Number,UNITED STATES,176948
600679,MOTOR BOATIN!!!,,Recreational,General,Active,,,1134850,6,Official Number (U.S.),UNITED STATES,176948
279030,CETUS,,Recreational,General,Active,,,906226,6,Official Number (U.S.),UNITED STATES,176948
546210,NONE,,Recreational,Runabout,Unknown,,,NJ7696FW,12,State Number,UNITED STATES,176948
574379,FELICITY,,Recreational,General,Active,2002,,1129320,6,Official Number (U.S.),UNITED STATES,176948
1121020,ME1535R,,Recreational,Cabin Cruiser,Active,1998,,ME1535R,12,State Number,UNITED STATES,176948
291558,WEATHERLY,,Recreational,General,Active,1986,,919107,6,Official Number (U.S.),UNITED STATES,176948
279244,ONE HOPE,,Commercial Fishing Vessel,General,Unknown,,,CG006554,13,Coast Guard Number,UNITED STATES,176948
1127448,NAUTI DOG,,Recreational,General,Active,1984,,MD3393AK,12,State Number,UNITED STATES,176948
800789,DESTINY,,Recreational,General,Active,1974,,CG800789,13,Coast Guard Number,UNKNOWN,282527
588468,ALMOST BEER 30,,Recreational,General,Active,2002,,1132300,6,Official Number (U.S.),UNITED STATES,176948
632411,NC5626BR,,Recreational,Runabout,Active,1988,,NC5626BR,12,State Number,UNITED STATES,176948
627766,PART TIME,,Recreational,Sport Fisher,Active,1987,,MC0902NH,12,State Number,UNITED STATES,176948
646701,UNSPEC.,,Recreational,General,Active,1998,,MD6676BP,12,State Number,UNITED STATES,176948
519226,FL1383GL,,Recreational,Runabout,Unknown,,,AFQ17161H788,5,Hull Number,UNITED STATES,176948
292728,DOLCE VITA,,Recreational,General,Active,1986,,920946,6,Official Number (U.S.),UNITED STATES,176948
1061560,PA2650CU,,Recreational,General,Active,2005,,PA2650CU,12,State Number,UNITED STATES,176948
1020565,COCOLIA,PR5427AA,Recreational,Runabout,Active,,,CG1020565,13,Coast Guard Number,UNKNOWN,282527
553040,FISHIN MAGICIAN,,Recreational,Runabout,Unknown,,,SC0704TE,12,State Number,UNITED STATES,176948
628177,NY8975UV,,Recreational,Runabout,Active,2000,,NY8975UV,12,State Number,UNITED STATES,176948
997922,FL6896NV,,Recreational,Sport Fisher,Active,2009,,FL6896NV,12,State Number,UNITED STATES,176948
274998,SCOOTER,,Recreational,General,Active,1986,,902160,6,Official Number (U.S.),UNITED STATES,176948
546778,NY0105UT,,Recreational,Runabout,Unknown,,,NY0105UT,12,State Number,UNITED STATES,176948
293345,R-6318,,Freight Barge,General,Unknown,,,CG007809,13,Coast Guard Number,UNITED STATES,176948
649075,NC6783WM,,,,Active,2000,,NC6783WM,12,State Number,UNITED STATES,176948
1093860,AS YOU WISH,,Recreational,General,Active,2004,,MD3079BY,12,State Number,UNITED STATES,176948
1093927,CF1161NV,,Recreational,Runabout,Active,1995,,CF1161NV,12,State Number,UNITED STATES,176948
1121745,US INTREPID (DO NOT USE),,,,Active,,,CG1121745,13,Coast Guard Number,UNITED STATES,176948
508204,MADELINE,,Recreational,General,Active,1999,,1090153,6,Official Number (U.S.),UNITED STATES,176948
672981,GA6392HW,,Recreational,Runabout,Active,2000,,GA6392HW,12,State Number,UNITED STATES,176948
583859,MAERSK RHODE ISLAND,WADX,Tank Ship,Crude & Products Tank Ship,Active,2001,,9236975,2,IMO Number,MARSHALL ISLANDS,176854
