measure_of_weight,tonnage_type_id,tonnage_type_name,unit_of_measure_id,unit_of_measure_name,primary_vessel_id
454,4,Simplified,64,Long Ton,993704
10,4,Simplified,64,Long Ton,616173
8,4,Simplified,111,Short Ton,616173
35,4,Simplified,111,Short Ton,626510
43,4,Simplified,64,Long Ton,626510
11,4,Simplified,111,Short Ton,503918
13,4,Simplified,64,Long Ton,503918
14,4,Simplified,64,Long Ton,617985
11,4,Simplified,111,Short Ton,617985
764,4,Simplified,111,Short Ton,1065218
764,4,Simplified,64,Long Ton,1065218
14,4,Simplified,64,Long Ton,210354
11,4,Simplified,111,Short Ton,210354
296,3,Regulatory (Subpart C or D),64,Long Ton,229004
1077,1,Convention (Subpart B),64,Long Ton,229004
202,3,Regulatory (Subpart C or D),111,Short Ton,229004
323,1,Convention (Subpart B),111,Short Ton,229004
5,4,Simplified,111,Short Ton,942077
6,4,Simplified,64,Long Ton,942077
15,4,Simplified,111,Short Ton,942082
19,4,Simplified,64,Long Ton,942082
12,4,Simplified,64,Long Ton,958828
9,4,Simplified,111,Short Ton,958828
8,4,Simplified,64,Long Ton,294692
7,4,Simplified,111,Short Ton,294692
211,4,Simplified,111,Short Ton,297877
211,4,Simplified,64,Long Ton,297877
8,4,Simplified,64,Long Ton,623711
8,4,Simplified,111,Short Ton,623711
8,4,Simplified,64,Long Ton,500160
6,4,Simplified,111,Short Ton,500160
9,4,Simplified,111,Short Ton,595645
12,4,Simplified,64,Long Ton,595645
14,4,Simplified,64,Long Ton,617985
11,4,Simplified,111,Short Ton,617985
36,4,Simplified,64,Long Ton,286687
29,4,Simplified,111,Short Ton,286687
8,4,Simplified,64,Long Ton,294692
7,4,Simplified,111,Short Ton,294692
8,4,Simplified,64,Long Ton,574481
8,4,Simplified,111,Short Ton,574481
10,4,Simplified,111,Short Ton,638205
11,4,Simplified,64,Long Ton,638205
12,4,Simplified,111,Short Ton,297330
15,4,Simplified,64,Long Ton,297330
8,4,Simplified,64,Long Ton,574481
8,4,Simplified,111,Short Ton,574481
4,4,Simplified,64,Long Ton,631574
4,4,Simplified,111,Short Ton,631574
20,4,Simplified,64,Long Ton,1186710
16,4,Simplified,111,Short Ton,1186710
40541,1,Convention (Subpart B),64,Long Ton,1105819
24472,1,Convention (Subpart B),111,Short Ton,1105819
50367,5,Dead Weight,120,Ton,1105819
56881,6,Displacement,120,Ton,1105819
14288,1,Convention (Subpart B),111,Short Ton,612383
26914,1,Convention (Subpart B),64,Long Ton,612383
44999,5,Dead Weight,75,Metric Ton,612383
55424,6,Displacement,75,Metric Ton,612383
14288,3,Regulatory (Subpart C or D),111,Short Ton,612383
26914,3,Regulatory (Subpart C or D),64,Long Ton,612383
26,4,Simplified,64,Long Ton,629888
20,4,Simplified,111,Short Ton,629888
13,4,Simplified,111,Short Ton,274830
15,4,Simplified,64,Long Ton,274830
565,4,Simplified,64,Long Ton,599971
565,4,Simplified,111,Short Ton,599971
14,4,Simplified,111,Short Ton,512615
18,4,Simplified,64,Long Ton,512615
8,4,Simplified,111,Short Ton,600679
11,4,Simplified,64,Long Ton,600679
19,4,Simplified,111,Short Ton,585087
19,4,Simplified,64,Long Ton,585087
705,4,Simplified,111,Short Ton,262029
705,4,Simplified,64,Long Ton,262029
4838,4,Simplified,64,Long Ton,3813
4838,4,Simplified,111,Short Ton,3813
34,4,Simplified,64,Long Ton,634267
27,4,Simplified,111,Short Ton,634267
15,4,Simplified,64,Long Ton,577923
12,4,Simplified,111,Short Ton,577923
823,4,Simplified,64,Long Ton,630167
823,4,Simplified,111,Short Ton,630167
21,4,Simplified,111,Short Ton,507367
26,4,Simplified,64,Long Ton,507367
21,4,Simplified,64,Long Ton,566044
16,4,Simplified,111,Short Ton,566044
4,4,Simplified,64,Long Ton,594624
19,3,Regulatory (Subpart C or D),111,Short Ton,295974
28,3,Regulatory (Subpart C or D),64,Long Ton,295974
764,4,Simplified,64,Long Ton,954963
764,4,Simplified,111,Short Ton,954963
15,4,Simplified,64,Long Ton,670500
12,4,Simplified,111,Short Ton,670500
14,4,Simplified,64,Long Ton,279557
12,4,Simplified,111,Short Ton,279557
13,4,Simplified,64,Long Ton,1098900
13,4,Simplified,111,Short Ton,1098900
67,4,Simplified,64,Long Ton,560557
53,4,Simplified,111,Short Ton,560557
6,4,Simplified,111,Short Ton,1074299
8,4,Simplified,64,Long Ton,1074299
4,4,Simplified,64,Long Ton,594624
12,4,Simplified,111,Short Ton,507278
12,4,Simplified,64,Long Ton,507278
14,4,Simplified,64,Long Ton,617985
11,4,Simplified,111,Short Ton,617985
9,4,Simplified,64,Long Ton,500893
7,4,Simplified,111,Short Ton,500893
271,1,Convention (Subpart B),64,Long Ton,955855
81,1,Convention (Subpart B),111,Short Ton,955855
15,4,Simplified,64,Long Ton,510611
12,4,Simplified,111,Short Ton,510611
21,4,Simplified,64,Long Ton,566044
16,4,Simplified,111,Short Ton,566044
48,4,Simplified,111,Short Ton,501621
52,4,Simplified,64,Long Ton,501621
59,1,Convention (Subpart B),111,Short Ton,512141
198,1,Convention (Subpart B),64,Long Ton,512141
22,4,Simplified,64,Long Ton,575929
17,4,Simplified,111,Short Ton,575929
13,4,Simplified,111,Short Ton,611908
16,4,Simplified,64,Long Ton,611908
9,4,Simplified,64,Long Ton,630162
7,4,Simplified,111,Short Ton,630162
147,3,Regulatory (Subpart C or D),64,Long Ton,288198
100,3,Regulatory (Subpart C or D),111,Short Ton,288198
6,4,Simplified,64,Long Ton,271177
5,4,Simplified,111,Short Ton,271177
108,4,Simplified,111,Short Ton,1087086
135,4,Simplified,64,Long Ton,1087086
26,4,Simplified,64,Long Ton,629888
20,4,Simplified,111,Short Ton,629888
8,4,Simplified,64,Long Ton,500160
6,4,Simplified,111,Short Ton,500160
5974,6,Displacement,75,Metric Ton,634249
4354,5,Dead Weight,75,Metric Ton,634249
3153,1,Convention (Subpart B),64,Long Ton,634249
1789,1,Convention (Subpart B),111,Short Ton,634249
159981,5,Dead Weight,120,Ton,565797
83616,3,Regulatory (Subpart C or D),64,Long Ton,565797
83616,1,Convention (Subpart B),64,Long Ton,565797
48679,1,Convention (Subpart B),111,Short Ton,565797
48679,3,Regulatory (Subpart C or D),111,Short Ton,565797
11,4,Simplified,64,Long Ton,984928
8,4,Simplified,111,Short Ton,984928
8,3,Regulatory (Subpart C or D),64,Long Ton,174850
5,3,Regulatory (Subpart C or D),111,Short Ton,174850
6,4,Simplified,111,Short Ton,290084
7,4,Simplified,64,Long Ton,290084
25,4,Simplified,111,Short Ton,563173
31,4,Simplified,64,Long Ton,563173
15,4,Simplified,64,Long Ton,510883
12,4,Simplified,111,Short Ton,510883
17612,1,Convention (Subpart B),64,Long Ton,286248
8594,1,Convention (Subpart B),111,Short Ton,286248
28810,5,Dead Weight,120,Ton,286248
37248,6,Displacement,120,Ton,286248
18,4,Simplified,64,Long Ton,1101984
14,4,Simplified,111,Short Ton,1101984
8,4,Simplified,64,Long Ton,1095381
8,4,Simplified,111,Short Ton,1095381
8,4,Simplified,64,Long Ton,264343
7,4,Simplified,111,Short Ton,264343
7,4,Simplified,64,Long Ton,279843
6,4,Simplified,111,Short Ton,279843
7265,1,Convention (Subpart B),64,Long Ton,619375
4279,1,Convention (Subpart B),111,Short Ton,619375
12260,5,Dead Weight,120,Ton,619375
15324,6,Displacement,120,Ton,619375
104998,5,Dead Weight,75,Metric Ton,996888
121586,6,Displacement,75,Metric Ton,996888
31167,1,Convention (Subpart B),111,Short Ton,996888
59259,1,Convention (Subpart B),64,Long Ton,996888
10,4,Simplified,64,Long Ton,969641
8,4,Simplified,111,Short Ton,969641
9,3,Regulatory (Subpart C or D),111,Short Ton,299166
11,3,Regulatory (Subpart C or D),64,Long Ton,299166
30,4,Simplified,64,Long Ton,511473
24,4,Simplified,111,Short Ton,511473
15,4,Simplified,111,Short Ton,505190
17,4,Simplified,64,Long Ton,505190
67436,5,Dead Weight,120,Ton,228273
23762,3,Regulatory (Subpart C or D),111,Short Ton,228273
32009,3,Regulatory (Subpart C or D),64,Long Ton,228273
17,4,Simplified,64,Long Ton,253220
15,4,Simplified,111,Short Ton,253220
5,4,Simplified,111,Short Ton,296245
7,4,Simplified,64,Long Ton,296245
25,4,Simplified,64,Long Ton,579510
11,6,Displacement,120,Ton,579510
23,4,Simplified,111,Short Ton,579510
39,4,Simplified,64,Long Ton,628182
31,4,Simplified,111,Short Ton,628182
823,4,Simplified,64,Long Ton,630142
823,4,Simplified,111,Short Ton,630142
89,4,Simplified,64,Long Ton,634282
71,4,Simplified,111,Short Ton,634282
687,4,Simplified,111,Short Ton,1114130
687,4,Simplified,64,Long Ton,1114130
50,4,Simplified,64,Long Ton,506909
40,4,Simplified,111,Short Ton,506909
8,4,Simplified,64,Long Ton,623711
8,4,Simplified,111,Short Ton,623711
101,4,Simplified,111,Short Ton,948958
127,4,Simplified,64,Long Ton,948958
14,4,Simplified,64,Long Ton,259926
11,4,Simplified,111,Short Ton,259926
97,4,Simplified,64,Long Ton,989828
77,4,Simplified,111,Short Ton,989828
9,4,Simplified,111,Short Ton,647194
10,4,Simplified,64,Long Ton,647194
68404,5,Dead Weight,120,Ton,998317
38999,6,Displacement,120,Ton,998317
38999,4,Simplified,64,Long Ton,998317
20758,4,Simplified,111,Short Ton,998317
8,4,Simplified,111,Short Ton,513005
10,4,Simplified,64,Long Ton,513005
823,4,Simplified,111,Short Ton,929974
823,4,Simplified,64,Long Ton,929974
17,4,Simplified,64,Long Ton,273376
13,4,Simplified,111,Short Ton,273376
37,4,Simplified,64,Long Ton,574171
29,4,Simplified,111,Short Ton,574171
12,4,Simplified,111,Short Ton,279477
15,4,Simplified,64,Long Ton,279477
7,4,Simplified,111,Short Ton,588466
8,4,Simplified,64,Long Ton,588466
13,4,Simplified,111,Short Ton,273791
14,4,Simplified,64,Long Ton,273791
19,4,Simplified,64,Long Ton,1095096
15,4,Simplified,111,Short Ton,1095096
41987,5,Dead Weight,75,Metric Ton,1110101
15938,1,Convention (Subpart B),111,Short Ton,1110101
56938,6,Displacement,120,Ton,1110101
36007,1,Convention (Subpart B),64,Long Ton,1110101
56,4,Simplified,64,Long Ton,509885
45,4,Simplified,111,Short Ton,509885
138,4,Simplified,111,Short Ton,502722
144,4,Simplified,64,Long Ton,502722
14,4,Simplified,111,Short Ton,502719
18,4,Simplified,64,Long Ton,502719
14,4,Simplified,64,Long Ton,272036
11,4,Simplified,111,Short Ton,272036
15,4,Simplified,111,Short Ton,612019
18,4,Simplified,64,Long Ton,612019
13,4,Simplified,111,Short Ton,1198167
13,4,Simplified,64,Long Ton,1198167
4,4,Simplified,64,Long Ton,594624
745,4,Simplified,64,Long Ton,990528
745,4,Simplified,111,Short Ton,990528
5,4,Simplified,111,Short Ton,257273
6,4,Simplified,64,Long Ton,257273
277,1,Convention (Subpart B),64,Long Ton,511518
161,3,Regulatory (Subpart C or D),64,Long Ton,511518
83,1,Convention (Subpart B),111,Short Ton,511518
109,3,Regulatory (Subpart C or D),111,Short Ton,511518
6,4,Simplified,64,Long Ton,1195380
5,4,Simplified,111,Short Ton,1195380
8,5,Dead Weight,120,Ton,1195380
9,4,Simplified,111,Short Ton,1053500
11,4,Simplified,64,Long Ton,1053500
8,4,Simplified,111,Short Ton,1064124
8,4,Simplified,64,Long Ton,1064124
14,4,Simplified,64,Long Ton,272036
11,4,Simplified,111,Short Ton,272036
16,4,Simplified,64,Long Ton,630554
12,4,Simplified,111,Short Ton,630554
16,4,Simplified,64,Long Ton,266359
15,4,Simplified,111,Short Ton,266359
13,4,Simplified,64,Long Ton,989815
10,4,Simplified,111,Short Ton,989815
11,4,Simplified,111,Short Ton,1054916
11,4,Simplified,64,Long Ton,1054916
29736,1,Convention (Subpart B),64,Long Ton,1106122
12287,1,Convention (Subpart B),111,Short Ton,1106122
611397,6,Displacement,120,Ton,1106122
49602,5,Dead Weight,120,Ton,1106122
23683,3,Regulatory (Subpart C or D),111,Short Ton,272715
35633,3,Regulatory (Subpart C or D),64,Long Ton,272715
64487,5,Dead Weight,120,Ton,272715
14,4,Simplified,111,Short Ton,1046745
17,4,Simplified,64,Long Ton,1046745
4,4,Simplified,64,Long Ton,594624
14,4,Simplified,111,Short Ton,987901
14,4,Simplified,64,Long Ton,987901
46,1,Convention (Subpart B),111,Short Ton,996316
66,1,Convention (Subpart B),64,Long Ton,996316
10020,1,Convention (Subpart B),111,Short Ton,1106109
49593,6,Displacement,75,Metric Ton,1106109
25385,1,Convention (Subpart B),64,Long Ton,1106109
40248,5,Dead Weight,75,Metric Ton,1106109
7,4,Simplified,64,Long Ton,1106530
5,4,Simplified,111,Short Ton,1106530
62504,1,Convention (Subpart B),64,Long Ton,1107723
35399,1,Convention (Subpart B),111,Short Ton,1107723
113816,5,Dead Weight,120,Ton,1107723
135071,6,Displacement,120,Ton,1107723
78,4,Simplified,111,Short Ton,614199
98,4,Simplified,64,Long Ton,614199
8,4,Simplified,111,Short Ton,270840
10,4,Simplified,64,Long Ton,270840
31,4,Simplified,64,Long Ton,1104944
25,4,Simplified,111,Short Ton,1104944
14,4,Simplified,111,Short Ton,1111657
14,4,Simplified,64,Long Ton,1111657
7,4,Simplified,64,Long Ton,635603
5,4,Simplified,111,Short Ton,635603
4,4,Simplified,64,Long Ton,643935
14,4,Simplified,111,Short Ton,289759
18,4,Simplified,64,Long Ton,289759
764,4,Simplified,111,Short Ton,1087641
764,4,Simplified,64,Long Ton,1087641
21,4,Simplified,111,Short Ton,564321
27,4,Simplified,64,Long Ton,564321
6,4,Simplified,111,Short Ton,279506
8,4,Simplified,64,Long Ton,279506
32,4,Simplified,64,Long Ton,295373
26,4,Simplified,111,Short Ton,295373
12,4,Simplified,64,Long Ton,664965
11,4,Simplified,111,Short Ton,664965
13,4,Simplified,64,Long Ton,574521
11,4,Simplified,111,Short Ton,574521
10,4,Simplified,111,Short Ton,667107
12,4,Simplified,64,Long Ton,667107
12,4,Simplified,64,Long Ton,664965
11,4,Simplified,111,Short Ton,664965
8,4,Simplified,111,Short Ton,614920
10,4,Simplified,64,Long Ton,614920
47,4,Simplified,64,Long Ton,623779
38,4,Simplified,111,Short Ton,623779
27,4,Simplified,64,Long Ton,271194
21,4,Simplified,111,Short Ton,271194
14,4,Simplified,64,Long Ton,604513
11,4,Simplified,111,Short Ton,604513
31,4,Simplified,111,Short Ton,942074
34,4,Simplified,64,Long Ton,942074
41,4,Simplified,111,Short Ton,945964
52,4,Simplified,64,Long Ton,945964
28270,1,Convention (Subpart B),64,Long Ton,993706
28270,4,Simplified,64,Long Ton,993706
13327,1,Convention (Subpart B),111,Short Ton,993706
45881,6,Displacement,120,Ton,993706
32971,5,Dead Weight,120,Ton,993706
13327,4,Simplified,111,Short Ton,993706
23,4,Simplified,64,Long Ton,272950
18,4,Simplified,111,Short Ton,272950
16,4,Simplified,111,Short Ton,612437
20,4,Simplified,64,Long Ton,612437
73,3,Regulatory (Subpart C or D),64,Long Ton,561554
498,1,Convention (Subpart B),64,Long Ton,561554
650,5,Dead Weight,64,Long Ton,561554
49,3,Regulatory (Subpart C or D),111,Short Ton,561554
149,1,Convention (Subpart B),111,Short Ton,561554
823,4,Simplified,111,Short Ton,929959
823,4,Simplified,64,Long Ton,929959
7,4,Simplified,111,Short Ton,948970
8,4,Simplified,64,Long Ton,948970
14,4,Simplified,64,Long Ton,628174
14,4,Simplified,111,Short Ton,628174
9,4,Simplified,111,Short Ton,986
11,4,Simplified,64,Long Ton,986
35,4,Simplified,111,Short Ton,513667
44,4,Simplified,64,Long Ton,513667
27,4,Simplified,64,Long Ton,984009
21,4,Simplified,111,Short Ton,984009
6,4,Simplified,111,Short Ton,512092
8,4,Simplified,64,Long Ton,512092
8,4,Simplified,111,Short Ton,276863
10,4,Simplified,64,Long Ton,276863
9,4,Simplified,64,Long Ton,1202954
7,4,Simplified,111,Short Ton,1202954
16,4,Simplified,64,Long Ton,266359
15,4,Simplified,111,Short Ton,266359
15,4,Simplified,111,Short Ton,1178259
19,4,Simplified,64,Long Ton,1178259
14,4,Simplified,64,Long Ton,1117379
11,4,Simplified,111,Short Ton,1117379
27733,1,Convention (Subpart B),64,Long Ton,506810
10,4,Simplified,111,Short Ton,626849
12,4,Simplified,64,Long Ton,626849
4,3,Regulatory (Subpart C or D),64,Long Ton,46101
4,3,Regulatory (Subpart C or D),111,Short Ton,46101
9,3,Regulatory (Subpart C or D),111,Short Ton,261413
10,3,Regulatory (Subpart C or D),64,Long Ton,261413
5,4,Simplified,111,Short Ton,126401
7,4,Simplified,64,Long Ton,126401
41987,5,Dead Weight,75,Metric Ton,1110101
15938,1,Convention (Subpart B),111,Short Ton,1110101
56938,6,Displacement,120,Ton,1110101
36007,1,Convention (Subpart B),64,Long Ton,1110101
31,4,Simplified,64,Long Ton,629754
24,4,Simplified,111,Short Ton,629754
823,4,Simplified,64,Long Ton,1110460
823,4,Simplified,111,Short Ton,1110460
16,4,Simplified,111,Short Ton,504689
20,4,Simplified,64,Long Ton,504689
8874,3,Regulatory (Subpart C or D),111,Short Ton,224431
14211,3,Regulatory (Subpart C or D),64,Long Ton,224431
21885,5,Dead Weight,120,Ton,224431
15174,3,Regulatory (Subpart C or D),64,Long Ton,227317
9604,3,Regulatory (Subpart C or D),111,Short Ton,227317
23477,5,Dead Weight,120,Ton,227317
21,4,Simplified,111,Short Ton,1057707
23,4,Simplified,64,Long Ton,1057707
182,1,Convention (Subpart B),64,Long Ton,600336
54,1,Convention (Subpart B),111,Short Ton,600336
63,4,Simplified,111,Short Ton,601309
79,4,Simplified,64,Long Ton,601309
33,4,Simplified,111,Short Ton,614194
41,4,Simplified,64,Long Ton,614194
9,4,Simplified,111,Short Ton,640266
11,4,Simplified,64,Long Ton,640266
33,4,Simplified,111,Short Ton,641551
41,4,Simplified,64,Long Ton,641551
70,4,Simplified,111,Short Ton,641764
88,4,Simplified,64,Long Ton,641764
82,4,Simplified,111,Short Ton,243406
102,4,Simplified,64,Long Ton,243406
16,4,Simplified,111,Short Ton,507364
18,4,Simplified,64,Long Ton,507364
764,4,Simplified,111,Short Ton,589642
764,4,Simplified,64,Long Ton,589642
19,4,Simplified,64,Long Ton,510832
15,4,Simplified,111,Short Ton,510832
19,4,Simplified,64,Long Ton,511269
15,4,Simplified,111,Short Ton,511269
11,4,Simplified,111,Short Ton,295299
14,4,Simplified,64,Long Ton,295299
499,1,Convention (Subpart B),64,Long Ton,578740
499,3,Regulatory (Subpart C or D),64,Long Ton,578740
161,1,Convention (Subpart B),111,Short Ton,578740
161,3,Regulatory (Subpart C or D),111,Short Ton,578740
764,4,Simplified,64,Long Ton,1184903
764,4,Simplified,111,Short Ton,1184903
5,4,Simplified,111,Short Ton,298022
7,4,Simplified,64,Long Ton,298022
45,4,Simplified,64,Long Ton,1206491
45,4,Simplified,111,Short Ton,1206491
22,4,Simplified,64,Long Ton,616794
17,4,Simplified,111,Short Ton,616794
45,4,Simplified,64,Long Ton,1206491
45,4,Simplified,111,Short Ton,1206491
601,4,Simplified,64,Long Ton,1121695
601,4,Simplified,111,Short Ton,1121695
7,4,Simplified,111,Short Ton,1076828
9,4,Simplified,64,Long Ton,1076828
764,4,Simplified,64,Long Ton,562078
764,4,Simplified,111,Short Ton,562078
12,4,Simplified,111,Short Ton,641567
16,4,Simplified,64,Long Ton,641567
15,4,Simplified,111,Short Ton,609007
19,4,Simplified,64,Long Ton,609007
10108,1,Convention (Subpart B),111,Short Ton,1080299
17019,1,Convention (Subpart B),64,Long Ton,1080299
6,4,Simplified,64,Long Ton,575251
5,4,Simplified,111,Short Ton,575251
9,4,Simplified,64,Long Ton,500950
7,4,Simplified,111,Short Ton,500950
5,4,Simplified,111,Short Ton,211745
5,4,Simplified,64,Long Ton,211745
9,4,Simplified,64,Long Ton,565290
7,4,Simplified,111,Short Ton,565290
105,4,Simplified,111,Short Ton,1104216
131,4,Simplified,64,Long Ton,1104216
28,4,Simplified,111,Short Ton,278314
36,4,Simplified,64,Long Ton,278314
19,4,Simplified,111,Short Ton,513477
21,4,Simplified,64,Long Ton,513477
1619,4,Simplified,64,Long Ton,560944
1619,4,Simplified,111,Short Ton,560944
12626,1,Convention (Subpart B),111,Short Ton,566616
48631,6,Displacement,120,Ton,566616
35977,5,Dead Weight,120,Ton,566616
12626,4,Simplified,111,Short Ton,566616
30024,4,Simplified,64,Long Ton,566616
30024,1,Convention (Subpart B),64,Long Ton,566616
29211,1,Convention (Subpart B),64,Long Ton,610548
11658,1,Convention (Subpart B),111,Short Ton,610548
56069,6,Displacement,75,Metric Ton,610548
44401,5,Dead Weight,75,Metric Ton,610548
12,4,Simplified,64,Long Ton,643366
9,4,Simplified,111,Short Ton,643366
13,4,Simplified,64,Long Ton,1116940
11,4,Simplified,111,Short Ton,1116940
21,4,Simplified,64,Long Ton,564973
16,4,Simplified,111,Short Ton,564973
4,4,Simplified,111,Short Ton,1042766
48,4,Simplified,64,Long Ton,1042766
8,4,Simplified,111,Short Ton,260029
9,4,Simplified,64,Long Ton,260029
7,4,Simplified,64,Long Ton,284446
5,4,Simplified,111,Short Ton,284446
764,4,Simplified,111,Short Ton,1060127
764,4,Simplified,64,Long Ton,1060127
82,4,Simplified,111,Short Ton,243406
102,4,Simplified,64,Long Ton,243406
82,4,Simplified,111,Short Ton,243406
102,4,Simplified,64,Long Ton,243406
82,4,Simplified,111,Short Ton,243406
102,4,Simplified,64,Long Ton,243406
19,4,Simplified,64,Long Ton,1095096
15,4,Simplified,111,Short Ton,1095096
27,4,Simplified,111,Short Ton,1167892
27,4,Simplified,64,Long Ton,1167892
5,4,Simplified,111,Short Ton,504262
6,4,Simplified,64,Long Ton,504262
7,4,Simplified,111,Short Ton,503698
9,4,Simplified,64,Long Ton,503698
34,4,Simplified,111,Short Ton,513284
42,4,Simplified,64,Long Ton,513284
10,4,Simplified,64,Long Ton,565395
9,4,Simplified,111,Short Ton,565395
18,4,Simplified,111,Short Ton,293676
22,4,Simplified,64,Long Ton,293676
25,4,Simplified,64,Long Ton,294920
23,4,Simplified,111,Short Ton,294920
37,4,Simplified,64,Long Ton,574171
29,4,Simplified,111,Short Ton,574171
6,4,Simplified,111,Short Ton,512092
8,4,Simplified,64,Long Ton,512092
1619,4,Simplified,111,Short Ton,611974
1619,4,Simplified,64,Long Ton,611974
20,4,Simplified,64,Long Ton,637416
16,4,Simplified,111,Short Ton,637416
89726,3,Regulatory (Subpart C or D),64,Long Ton,1106567
20,4,Simplified,111,Short Ton,503877
25,4,Simplified,64,Long Ton,503877
18,4,Simplified,64,Long Ton,637682
18,4,Simplified,111,Short Ton,637682
38,4,Simplified,111,Short Ton,682766
48,4,Simplified,64,Long Ton,682766
21,4,Simplified,64,Long Ton,908095
16,4,Simplified,111,Short Ton,908095
8,4,Simplified,64,Long Ton,500160
6,4,Simplified,111,Short Ton,500160
19,4,Simplified,64,Long Ton,576108
15,4,Simplified,111,Short Ton,576108
20,4,Simplified,64,Long Ton,1050413
18,4,Simplified,111,Short Ton,1050413
21650,1,Convention (Subpart B),64,Long Ton,1106116
11208,1,Convention (Subpart B),111,Short Ton,1106116
33396,5,Dead Weight,75,Metric Ton,1106116
41315,6,Displacement,75,Metric Ton,1106116
10,4,Simplified,111,Short Ton,626849
12,4,Simplified,64,Long Ton,626849
12,4,Simplified,111,Short Ton,275466
15,4,Simplified,64,Long Ton,275466
22,4,Simplified,64,Long Ton,279701
18,4,Simplified,111,Short Ton,279701
16,4,Simplified,111,Short Ton,283841
18,4,Simplified,64,Long Ton,283841
17,4,Simplified,64,Long Ton,561721
14,4,Simplified,111,Short Ton,561721
9,4,Simplified,64,Long Ton,564780
7,4,Simplified,111,Short Ton,564780
23,4,Simplified,64,Long Ton,564807
18,4,Simplified,111,Short Ton,564807
12,4,Simplified,111,Short Ton,566537
15,4,Simplified,64,Long Ton,566537
18321,1,Convention (Subpart B),64,Long Ton,991584
23224,5,Dead Weight,120,Ton,991584
32071,6,Displacement,120,Ton,991584
10392,1,Convention (Subpart B),111,Short Ton,991584
19672,1,Convention (Subpart B),111,Short Ton,1153411
35708,1,Convention (Subpart B),64,Long Ton,1153411
41534,5,Dead Weight,120,Ton,1153411
17025,3,Regulatory (Subpart C or D),64,Long Ton,1190926
17025,1,Convention (Subpart B),64,Long Ton,1190926
10108,1,Convention (Subpart B),111,Short Ton,1190926
34753,6,Displacement,75,Metric Ton,1190926
28509,5,Dead Weight,75,Metric Ton,1190926
10108,3,Regulatory (Subpart C or D),111,Short Ton,1190926
823,4,Simplified,111,Short Ton,511036
823,4,Simplified,64,Long Ton,511036
20,4,Simplified,111,Short Ton,270737
25,4,Simplified,64,Long Ton,270737
17,4,Simplified,111,Short Ton,568268
21,4,Simplified,64,Long Ton,568268
705,4,Simplified,111,Short Ton,262034
705,4,Simplified,64,Long Ton,262034
1810,5,Dead Weight,120,Ton,587247
4407,1,Convention (Subpart B),64,Long Ton,587247
11,4,Simplified,111,Short Ton,270645
12,4,Simplified,64,Long Ton,270645
12,4,Simplified,111,Short Ton,273608
16,4,Simplified,64,Long Ton,273608
11,4,Simplified,64,Long Ton,644184
10,4,Simplified,111,Short Ton,644184
8,4,Simplified,111,Short Ton,297548
9,4,Simplified,64,Long Ton,297548
45,4,Simplified,64,Long Ton,630794
36,4,Simplified,111,Short Ton,630794
40,4,Simplified,64,Long Ton,510425
32,4,Simplified,111,Short Ton,510425
12,4,Simplified,111,Short Ton,516632
15,4,Simplified,64,Long Ton,516632
16,4,Simplified,64,Long Ton,509655
13,4,Simplified,111,Short Ton,509655
91373,1,Convention (Subpart B),64,Long Ton,1110418
58745,1,Convention (Subpart B),111,Short Ton,1110418
177925,5,Dead Weight,75,Metric Ton,1110418
202712,6,Displacement,75,Metric Ton,1110418
823,4,Simplified,64,Long Ton,1110453
823,4,Simplified,111,Short Ton,1110453
49,4,Simplified,64,Long Ton,1208491
49,4,Simplified,111,Short Ton,1208491
40037,1,Convention (Subpart B),64,Long Ton,611533
20900,1,Convention (Subpart B),111,Short Ton,611533
73004,5,Dead Weight,120,Ton,611533
86123,6,Displacement,120,Ton,611533
17,4,Simplified,111,Short Ton,568268
21,4,Simplified,64,Long Ton,568268
672,4,Simplified,64,Long Ton,273238
672,4,Simplified,111,Short Ton,273238
17,4,Simplified,111,Short Ton,567019
21,4,Simplified,64,Long Ton,567019
25,4,Simplified,64,Long Ton,1218799
23,4,Simplified,111,Short Ton,1218799
32,4,Simplified,64,Long Ton,297913
25,4,Simplified,111,Short Ton,297913
16,4,Simplified,64,Long Ton,273292
12,4,Simplified,111,Short Ton,273292
30,4,Simplified,111,Short Ton,278271
37,4,Simplified,64,Long Ton,278271
5,4,Simplified,111,Short Ton,1198160
6,4,Simplified,64,Long Ton,1198160
6,4,Simplified,111,Short Ton,257240
8,4,Simplified,64,Long Ton,257240
7,4,Simplified,111,Short Ton,270908
8,4,Simplified,64,Long Ton,270908
15,4,Simplified,111,Short Ton,609007
19,4,Simplified,64,Long Ton,609007
51,4,Simplified,64,Long Ton,1126097
41,4,Simplified,111,Short Ton,1126097
12,4,Simplified,64,Long Ton,240322
10,4,Simplified,111,Short Ton,240322
21,4,Simplified,111,Short Ton,564321
27,4,Simplified,64,Long Ton,564321
13,4,Simplified,111,Short Ton,569601
16,4,Simplified,64,Long Ton,569601
159981,5,Dead Weight,120,Ton,565797
83616,3,Regulatory (Subpart C or D),64,Long Ton,565797
83616,1,Convention (Subpart B),64,Long Ton,565797
48679,1,Convention (Subpart B),111,Short Ton,565797
48679,3,Regulatory (Subpart C or D),111,Short Ton,565797
20,4,Simplified,111,Short Ton,1057082
23,4,Simplified,64,Long Ton,1057082
1619,4,Simplified,64,Long Ton,560944
1619,4,Simplified,111,Short Ton,560944
159981,5,Dead Weight,120,Ton,565797
