activity_id,title,start_dt,end_dt,page
3325240,MC- UTV LEXIE B- Allision,9/14/2008,12/4/2008,124
3325455,UTV SUSAN FRANCES/Allision/Bayou Sorrel Bridge,9/14/2008,8/28/2010,124
3326019,ROBERT W TAYLOR                    LOSS OF CONTROL,9/12/2008,10/29/2008,125
3328220,SALLY ARCHER /ALLISION,9/16/2008,6/10/2009,125
3330766,EMS- Barge Breakaway,9/14/2008,8/28/2010,125
3330825,North Star 6 Towing the Jason Danielle/Allision,8/15/2008,2/25/2010,125
3333119,UTV RON SHANKIN                           ALLISION,9/9/2008,8/28/2010,125
3333540,Barge LF 112B allision with La Crosse RR Bridge,8/28/2008,8/23/2010,125
3335658,Hans Lehman_allision_24Sep08,9/24/2008,8/28/2010,125
3336537,TUCHKOV BRIDGE/TV/Grounding,9/30/2008,3/20/2009,125
3340062,Allison; M/V Virginia,10/1/2008,3/4/2010,125
3342382,MS Allision/ UTV BALTIMORE/ CANEY CREEK BRIDGE,10/10/2008,11/7/2008,125
3344237,Sassy Girl/CFV/allision w/ Middle Thorofare Bridge,9/29/2008,3/20/2009,126
3345135,MS Allision/ William J. Weber/ Caney Creek Bridge,10/15/2008,3/17/2009,126
3345195,TALLAPOOSA/ALLISION,10/6/2008,10/31/2008,126
3349457,UTV AMY SUE/Allision/ Mile 29.5 Atchafalaya River,10/22/2008,3/16/2009,126
3350669,UTV MINNEAPOLIS                           Allision,10/24/2008,3/9/2011,126
3350871,UTV AMY SUE; Bridge allision,10/19/2008,12/22/2008,126
3351239,BBC ELBE - allision with bridge,10/24/2008,2/19/2009,126
3352311,MC-CFV MISS DONNA/CFV KAREN J. BELLE-Allision,10/25/2008,4/23/2009,126
3353019,03HUN09 NORMAN L. SNODGRASS/Allision - PGE,10/27/2008,11/17/2008,126
3353530,INV -SITEAM EXPLORER/ISABEL HOLMES BRIDGE ALLISION,10/29/2008,8/29/2010,126
3353656,Injury/PV TACOMA,10/20/2008,2/19/2009,127
3356294,Allision,10/26/2008,12/18/2008,127
3356911,TUG MORGAN PAGE/NORWALK RR BRIDGE ALLISION,10/15/2008,3/17/2009,127
3357304,UTV Dale White_ Allision _28Oct08,10/28/2008,4/28/2009,127
3358468,MC- M/V LAWSON; ALLISION,9/26/2008,11/16/2009,127
3358952,UTV AMY SUE; Bridge allision,10/7/2008,11/13/2008,127
3358982,UTV AMY SUE; Bridge allision,10/13/2008,11/17/2008,127
3360814,Allision - UTV DENNIS ROSS/Bordeaux R.R. Bridge,11/9/2008,1/14/2009,127
3362634,UTV WILLIAM BRECKENRIDGE/BRIDGE ALLISION,11/13/2008,9/1/2010,127
3363132,MC-UTV Billy Coleman-Allision-John's Pass Bridge,11/14/2008,2/18/2009,127
3363283,LORETTE MORAN                          EQUIP FAIL,11/14/2008,2/18/2009,128
3365574,UTV ATLANTIC DAWN/ALLISION,11/17/2008,9/1/2010,128
3365693,UTV ROBERT BURTON                         ALLISION,11/18/2008,2/17/2009,128
3366243,PERRY LYNN/Allision/WP,10/31/2008,12/18/2008,128
3366886,Grounding,11/12/2008,12/12/2008,128
3367336,F/V Bald Eagle II Allision w/ MHC Highrise bridge,11/9/2008,12/12/2008,128
3368446,Barge allision with LaCrosse RR bridge,11/23/2008,12/11/2008,128
3369064,MAJESTIC                                 Allision,11/24/2008,3/16/2011,128
3371791,Allision,11/11/2008,12/17/2008,128
3373439,10HUN09/Allision/SANDY DRAKE/JJC,12/2/2008,12/23/2008,128
3373967,AMARANTH BRIDGE/Equipment Failure/NEC,12/4/2008,2/6/2009,129
3374025,"UTV Ardyce Randall, Allision, Pekin RR bridge",12/3/2008,7/28/2010,129
3378098,BAILEY ANNE/ALLISION W/ELLEDER BRIDGE,11/8/2008,12/12/2008,129
3379319,M/V HORNET / Allision w/ Henry R. Lawrence Bridge,11/25/2008,1/8/2009,129
3381731,EUNICE LEMAY Bridge Allision,12/17/2008,2/5/2009,129
3381753,MS Allision (12/12/2008 11,12/12/2008,2/6/2009,129
3382132,UTV Captain Whitey - Bridge Allision,4/11/2008,10/24/2011,129
3384145,M/V Smitty/Breakaway/Allision,12/23/2008,4/21/2009,129
3384886,Allision M/V DENNIS ROSS (12/25/2008 12,12/25/2008,8/13/2009,129
3385247,"7021, allision with black bayou br and shoreline",12/23/2008,1/9/2009,129
3385929,M/V MASNISTEE CSX RRB ALLISION,12/29/2008,2/5/2009,130
3385936,M/V MANISTEE HWY 63/Blossomland Bridge Allision,12/28/2008,2/5/2009,130
3386357,M/V MANISTEE CSX RRB ALLISION,12/30/2008,9/7/2010,130
3388705,JMC-85                                    ALLISION,1/4/2009,1/16/2009,130
3388715,KATHLEEN                                  ALLISION,1/4/2009,2/2/2009,130
3390683,MS Allision M/V GIGRALTAR,12/23/2008,2/5/2009,130
3392838,Keith Darling - Allision,12/24/2008,4/6/2009,130
3393346,UTV General Ellis - Bridge Allision - JSF,6/14/2007,1/19/2010,130
3394514,Tug Pamlico allision with bridge fender system,1/14/2009,1/29/2009,130
3397216,Allision/TG RED BLUFF with BNSFF Duwamish Bridge,1/18/2009,2/2/2009,130
3397493,MV MARTHA DENTON - ALLISION WITH CSX BRIDGE,1/18/2009,2/17/2009,131
3397599,KIRBY 28068 allision w/ Louisa Bridge,1/21/2009,2/17/2009,131
3398427,MS Allision (01/16/2009 4,1/16/2009,2/5/2009,131
3400763,MS Allision/ UTV SAN CARMEN/ GAL CAUSEWAY,1/27/2009,4/14/2009,131
3401490,Allision/TG PACIFIC - BG- WESTERN PROVIDER,1/26/2009,2/25/2009,131
3403926,MS Allision with Sidney Sherman Bridge MV Azzura,12/13/2008,2/25/2009,131
3404120,UTV BILL STEGBAUER BRIDGE ALLISION,12/12/2008,8/12/2009,131
3411814,Allision - UTV LUCKY D,2/1/2009,8/3/2009,131
3411823,JAX-SAN JUAN BRIDGE/ALLISION/BUOY 59,1/8/2009,10/13/2009,131
3412528,UTV CORAL DAWN                            ALLISION,1/3/2009,9/7/2010,131
3412733,HELEN LAY - Bridge Allision,2/5/2009,8/3/2009,132
3412768,M/V Caddo Allision with I-55 bridge,2/4/2009,9/8/2010,132
3412840,DELL BUTCHER /ALLISION,1/30/2009,1/28/2010,132
3414564,North Star/UTV/Allision w/ Bridge Fendering System,2/6/2009,5/5/2009,132
3414797,BRIDGE ALLISION - UTV STEVE YOUNG - MON MM 79,2/9/2009,2/12/2009,132
3417560,"M/V Thomas E. Erickson, allision, Pekin RR Bridge",2/13/2009,8/3/2009,132
3417586,Shanghigh Bridge - loss of electrical power,2/13/2009,5/28/2009,132
3418427,"UTV Bruce L. Hahh, (ATC-1303), Allision, Pekin RR",2/15/2009,8/3/2009,132
3419804,LIMESTONE LADY /ALLISION,2/4/2009,4/17/2009,132
3420356,"UTV J.W. Hershey, Allision, Pekin RR Bridge",2/19/2009,8/3/2009,132
3421432,"UTV Gene Herde, Allision, Pekin RR Bridge",2/21/2009,8/3/2009,133
3422343,BARBARA - Allision,2/22/2009,8/5/2009,133
3423071,"UTV David L. Griggs, (CC 97510), Allision",2/23/2009,6/17/2009,133
3423161,Wayne P. Lagrange_Allision,11/25/2008,2/25/2009,133
3423838,MC- UTV HELOISE; Allision,2/22/2009,3/10/2009,133
3426798,CUMBERLAND EXPRESS /ALLISION,2/26/2009,8/5/2009,133
3426854,"M/V STEVEN J. DURBIN; Allision, Adrift, Sinking",2/27/2009,10/13/2009,133
3430143,MC- UTV JO ANNE STEGBAUER; ALLISION,3/5/2009,3/30/2009,133
3431568,UTV PIMLICO ALLISION RR BRIDGE LMR-734.7,2/10/2009,9/8/2010,133
3432146,UTV LIL SCRAPPY/Bayou Dularge Bridge Allision,3/11/2009,4/28/2009,133
3432420,UTV Island Progress Allision w/ Hwy 278 Bridge,3/12/2009,3/29/2011,134
3432925,Bridge Allision,3/12/2009,9/9/2010,134
3434153,INLAND CARDINAL w/ dredge/Allision/Apalachicola,3/13/2009,8/12/2009,134
3434179,M/V Tom Behringer                       Allision,3/15/2009,3/29/2011,134
3436088,MC- UTV NANIABA; ALLISION,3/14/2009,7/29/2009,134
3436250,UTV PROSPERITY                            ALLISION,12/22/2008,6/8/2009,134
3437176,F/V VIGOROUS- Loss of Propulsion -Oceanside N.Y.,3/13/2009,3/24/2009,134
3437318,MC- UTV CHERYL STEGBAUER; ALLISION,3/20/2009,7/22/2009,134
3437325,UTV Elizabeth Huger Allision,3/17/2009,10/27/2011,134
3438976,MC- UTV CRIMSON WHITE; ALLISION,3/19/2009,4/15/2009,134
3441936,Tug Defiance - Hood River Bridge Allision,3/28/2009,9/9/2010,135
3443027,BARGE 19                                  ALLISION,3/29/2009,5/27/2009,135
3443782,UTV HELOISE; ALLISION,3/27/2009,4/23/2009,135
3444098,UTV Richard Gonsoulin Allision w/ Charenton Bridge,4/1/2009,9/9/2010,135
3444561,Allision/ RES ALPHA HELIX,4/1/2009,6/29/2009,135
3444707,"UTV Anne B, Allision, Pekin RR Bridge",3/29/2009,6/11/2009,135
3444710,"UTV Sheila Johnson, Allision, Pekin RR Bridge",3/29/2009,6/11/2009,135
3449345,MS Allision (04/09/2009 5,4/9/2009,5/5/2009,135
3449368,MC- UTV THELMA PARKER II; ALLISION,4/1/2009,4/28/2009,135
3449505,JOANNE /ALLISION,4/3/2009,1/29/2010,135
3449626,MV PROSPERITY                             ALLISION,4/2/2009,9/10/2009,136
3450006,LADY ANNA; Allision,4/8/2009,6/16/2009,136
3450228,MV GLOBAL WISDOM- Allision,4/8/2009,4/21/2009,136
3451509,Allision MISS HEATHER Daybeacon 156 Port Isabel Br,4/4/2009,6/18/2009,136
3451560,UTV David K. Wilson - Allision,4/10/2009,4/21/2009,136
3452325,UTV ARCHIE WILSON                         ALLISION,3/27/2009,8/5/2009,136
3453767,UTV WASHINGTON                            ALLISION,3/30/2009,4/22/2009,136
3453975,MARY HARTER /ALLISION,4/14/2009,8/3/2009,136
3454402,Allision (bridge) - FV DIVECOM,4/16/2009,10/31/2011,136
3456823,Brenda K/CFV/ Allision,4/19/2009,8/5/2009,136
3459019,MS Allision (03/01/2009 4,3/1/2009,4/24/2009,137
3459040,allision-M/V Louisville-MM126.5,4/23/2009,5/14/2009,137
3462126,Bridge Allision - OSV Green Provider/Hwy182 Bridge,4/25/2009,5/14/2009,137
3464824,BRIDGE ALLISION/UTV ZEPHER/ATCHAFALAYA MM 29,4/26/2009,10/31/2011,137
3465910,MS Equipment Failure (05/02/2009 9,5/2/2009,7/22/2009,137
3466653,UTV SAM LITRICO allison w/ Florence Highway Bridge,5/3/2009,6/29/2009,137
3466900,MS Allision M/V Kestrel/Fore River Bridge,4/30/2009,11/19/2009,137
3467184,MS - Allision - UTV Filly,4/12/2009,5/13/2009,137
3469542,MC- UTV JUDSON B; ALLISION,5/5/2009,6/10/2009,137
3469679,MC- UTV CHERYL STEGBAUER; ALLISION,5/1/2009,7/14/2009,137
3471440,Allision - UTV CATHERINE C. MILLER,5/5/2009,6/9/2009,138
3472048,DUKW46 /pv/ Equip Failure,5/10/2009,6/16/2009,138
3472687,BRITNEY LEE /ALLISION,4/30/2009,8/4/2009,138
3477744,"UTV MARY SCHEEL, Allision, Pekin RR Bridge",5/16/2009,10/13/2009,138
3478042,UTV Myrtle E. Griffin tow allides w/bridge,5/15/2009,12/15/2009,138
3478738,MS Allision w/ Galveston Bridge/ UTV CORPUS CRISTI,5/19/2009,7/14/2009,138
3479778,MC-MARY KAY/ Allision / CCW,5/18/2009,10/31/2011,138
3482143,KIRBY 28100 Breakaway/Bridge Allision,5/20/2009,8/12/2009,138
3487640,Crane barge LEHIGH allision with bridge,5/13/2009,10/14/2009,138
3487707,MS Allision (05/20/2009 8,5/20/2009,7/20/2009,138
3490222,ALLISION - UTV WILLIAM G. PORTER - 30MAY09,5/30/2009,8/3/2009,139
3493093,MC- M/V MARGARET; ALLISION,5/28/2009,6/29/2009,139
3493154,MC- M/V GREEN WAVE; ALLISION,5/27/2009,6/29/2009,139
3494384,MC- M/V SUE ELLEN/Allision/CCW,5/3/2009,10/31/2011,139
3495729,MC/MV ELIZABETH ANN/Allision/CCW,6/4/2009,10/17/2012,139
3496194,UTV JOHN O PEARLE                         ALLISION,6/5/2009,10/17/2012,139
3496389,M/V AURORA - Allision with Railroad Bridge Trestle,6/5/2009,10/16/2009,139
3498183,M/V ICE PEARL                             ALLISION,6/7/2009,10/16/2009,139
3500279,MS Allision,6/6/2009,7/31/2009,139
3500987,"UTV ERNA HONEYCUTT, barge ING 1978,  Allision",6/7/2009,9/15/2010,139
3503217,Pride of Susquehanna/PV/Allision/Personal Injury,6/12/2009,10/15/2009,140
3504669,MC- UTV JACKSON III; ALLISION,6/9/2009,7/22/2009,140
3505408,UTV POSEIDON/Equipment Failure/MCPAAR Mile 38,6/3/2009,10/15/2009,140
3505419,Jane G. Huffman            Allision Burl RR Bridge,6/13/2009,9/15/2010,140
3506415,MC-BRIDGET CAULLEY/STEERING LOSS/WP,5/24/2009,11/1/2011,140
3506423,MS Allision/ Galveston Causeway/ UTV LUKE BRYAN,1/24/2009,6/29/2009,140
3508453,UTV JILL P. HARVEY                         ALLISON,6/1/2009,8/6/2009,140
3511513,LUCKY STAR/CFV/Allision w/ 2 Mile Landing Bridge,6/23/2009,7/31/2009,140
3515111,T/V KRITI JADE; Allision w/Union Pacific RR Bridge,6/26/2009,6/18/2015,140
3518775,MC-BRIDGE ALLISION/Bailey Ann,6/26/2009,8/6/2014,140
3527035,GROUNDING/ BRIDGET CAULEY/LMR MM 177,4/29/2009,12/9/2011,141
3528371,M/V SAN JOAQUIN RIVER & BARGE TS-G230; Allision,7/8/2009,12/2/2009,141
3528753,Rec vsl collision w/ Spud Barge 1672,7/4/2009,10/17/2012,141
3528887,"MC- LARRY TILLEY, UTV; ALLSION",6/27/2009,7/31/2009,141
3529319,UTV LAURIE S. JOHNSTON                    Allision,5/30/2009,10/17/2012,141
3530221,MV CHARLIE G                             Allision,6/10/2009,6/18/2015,141
3530384,KS 4003                                   Allision,7/6/2009,12/2/2009,141
3535349,UTV DAVID L. FIELDS                       Allision,6/28/2009,10/17/2012,141
3535430,WW CRUM                                   ALLISION,5/26/2009,1/24/2010,141
3535479,WARREN HINES                           ALLISON,7/4/2009,9/8/2009,141
3537297,MV ANDI BOYD                              ALLISION,6/29/2009,9/8/2009,142
3537333,UTV RICHARD BAKER                         ALLISION,7/10/2009,3/1/2010,142
3537676,UTV BILL BERRY                            Allision,7/15/2009,10/17/2012,142
3540274,SAM M /Allision,7/17/2009,9/16/2010,142
3540353,M/V Manistee allision with HWY 31 Bridge,7/3/2009,11/20/2009,142
3542908,UTV ISLAND BREEZE       ALLISION,7/22/2009,9/16/2010,142
3547777,UTV JACOB ECKSTEIN                       Allision,7/3/2009,9/16/2010,142
3548275,MS Allision/ M/V Pegasus,7/10/2009,9/4/2009,142
3548348,MS Allision/ APL JAPAN,7/9/2009,11/20/2009,142
3548981,MC Allision UTV JACKIE B,7/28/2009,9/2/2009,142
3549515,MC-BAILEY ANN/BRIDGE ALLISION/PMH,6/26/2009,10/17/2012,143
3550034,UTV Walter Hagestad                       Allision,7/29/2009,3/1/2010,143
3551537,Allision - BUCHANAN #12,7/25/2009,9/10/2009,143
3554330,MC-DELTA RAM / Allision/PH,7/10/2009,11/7/2011,143
3555650,MS Allision (07/25/2009 4,7/25/2009,9/17/2010,143
3558223,"UTV Mary Elizabeth,  Allision Pekin RR bridge",8/7/2009,9/21/2010,143
3558253,MV RICHARD D. WAUGH                       ALLISION,8/6/2009,9/21/2010,143
3563063,"UTV MARTHA MAC, barge TBL 14,  Allision, Pekin RR",8/11/2009,9/22/2010,143
3563260,UTV SIERRA DAWN                           Allision,8/12/2009,10/17/2012,143
3569559,STEVEN MCALLISTER                         ALLISION,8/13/2009,9/22/2010,143
3570558,UTV PACIFIC TITAN     ALLISION,8/17/2009,9/23/2010,144
3570744,ELIZABETH ANN                             ALLISION,8/4/2009,9/22/2010,144
3570875,UTV Robert Shelton/Allision/MM238 Gulf ICW,8/1/2009,12/17/2009,144
3575269,CFV JASON & DANIELLE/Allision,8/20/2009,9/16/2010,144
3578029,UTV Marguerite L Terral Allision w/Natchez Bridge,8/23/2009,9/27/2010,144
3579439,UTV JONATHAN ERICKSON                     Allision,4/24/2009,1/28/2010,144
3583144,Allision - M/V MARY L & Veterans Memorial Bridge,9/2/2009,9/29/2010,144
3583200,MS Allision,8/19/2009,9/27/2010,144
3584277,UTV PHILLIP PFEFFER                       Allision,6/2/2009,10/17/2012,144
3584860,UTV FRANK T. STEGBAUER                    ALLISION,1/2/2009,9/7/2010,144
3584947,UTV BILL CARNEAL                          Allision,3/15/2009,9/9/2010,145
3584952,UTV SIR RANDY J                          Allision,4/29/2009,9/9/2010,145
3584996,MV WAYNE P. LAGRANGE                     Allision,5/5/2009,9/13/2010,145
3585011,MV CITY of LOUISVILLE                    Allision,5/12/2009,9/13/2010,145
3585015,MV LAURIE S JOHNSTON        Allision,5/31/2009,9/13/2010,145
3590128,MS Allision M/V ELIZABETH DEWEY,8/21/2009,9/28/2010,145
3591716,M/V WILLIAMSBURG BRIDGE; Equipment Failure,9/10/2009,9/30/2010,145
3597441,RE Pierson IV/UTV/ Allision,9/16/2009,10/5/2010,145
3601483,UTV LOUIE C./Allison/Atchafalaya River MM 30,9/17/2009,1/3/2012,145
3602215,UTV LOUIE C/Allison/Atchafalaya River MM 41,9/17/2009,12/15/2011,145
3606270,"UTV Erna E. Honeycutt,  Allision, Pekin RR Bridge",5/9/2009,11/20/2009,146
3607531,"UTV SARAH HUNTER Allision La Crosse, RR",10/2/2009,10/12/2010,146
3607575,ALLISION/PB 8707/MELVILLE RR BRIDGE/ATCH. MM 31,9/30/2009,10/17/2012,146
3607857,MC-SAM T & MR. JUNIUS/Allision/KLD,1/13/2009,3/28/2011,146
3609402,RE Pierson I/UTV/ Allision,10/5/2009,10/12/2010,146
3610329,Allision/Cass St. Bridge/no damage,3/25/2009,11/30/2009,146
3610901,Allision/F/V Raindear/FM 1495 Overpass,9/4/2009,10/7/2010,146
3612099,UTV SHOW ME STATE                        COLLISION,10/5/2009,9/22/2010,146
3615845,Mr. George/Injury to Finger/BIT Terminal,10/1/2009,10/19/2010,146
3617351,"UTV FL4489MP - Flooding, Sinking, Oil Discharge",10/15/2009,10/19/2010,146
3617362,MS Allision/ Captain D,10/13/2009,10/19/2010,147
3618367,UTV BIG JOE/BRIDGE ALLISION/GICWW MM 243.8,10/19/2009,10/19/2010,147
3618882,SCOW 107/Allision,10/18/2009,10/19/2010,147
3619078,DREDGE RICHMOND                           ALLISION,10/20/2009,10/19/2010,147
3619200,CHEM 192/Lemont RR bridge,6/3/2009,9/15/2010,147
3622497,"M/V JAMES W. BUKY, barge TTBL,  Allision, Pekin RR",10/26/2009,10/20/2010,147
3622730,DELTA TIGER/Melville Bridge Allision/Atch. MM 29,10/26/2009,10/20/2010,147
3624703,FEDERAL MIRAMICHI BRIDGE ALLISION,10/29/2009,10/21/2010,147
3624933,SHAMROCK/Equipment Failure,7/24/2009,9/16/2010,147
3625450,UTV CINDY CELESTE                        ALLISION,10/31/2009,10/22/2010,147
3626375,MC,11/2/2009,3/13/2014,148
3626635,Barge MARASOL 23 striking moored USNS BRIDGE,11/1/2009,10/26/2010,148
3628725,"MV PAT PICKETT, SCF-2557,  Allision, Pekin RR Brig",10/29/2009,10/25/2010,148
3630970,UTV LYDIA CAMPBELL                       Allision,11/8/2009,10/27/2010,148
3630988,"MC T/V RHEA, ATLANTA BRIDGE",10/26/2009,10/25/2010,148
3631252,D. W. GRIFFITH/Allision/Atchafalaya River MM 29.5,11/8/2009,10/27/2010,148
3631352,Miss Roslyn/Allision/Atchafalaya River MM 38.5,11/8/2009,10/27/2010,148
3631528,MS Allision (11/11/2009 8,11/10/2009,10/17/2012,148
3632698,"MC- ALISON HAUN, UTV; ALLISION",11/12/2009,10/11/2010,148
3632986,Barge 149/Townsend Inlet Bridge/Allision,11/11/2009,9/16/2010,148
3634890,"MC- ALICE PARKER, UTV; ALLISION",11/1/2009,10/28/2010,149
3634935,UTV SIR RANDY J                           ALLISION,11/16/2009,3/13/2014,149
3634944,UTV PRAIRIE DAWN                          Allision,11/11/2009,10/27/2010,149
3635633,"MC- RANDY BAYGENTS, UTV; ALLISION",11/14/2009,10/28/2010,149
3638174,MS Allision (11/22/2009 12,11/22/2009,10/28/2010,149
3640293,PENNY ECKSTEIN                            ALLISION,11/24/2009,10/28/2010,149
3641673,"MC- BILL JR., UTV; ALLISION",11/28/2009,10/28/2010,149
3642796,GENERAL E. LEE/ BRIDGE ALLISION,11/9/2009,3/13/2014,149
3643216,UTV ANDREW CANAVA                         ALLISION,11/26/2009,10/17/2012,149
3643247,MC,11/25/2009,7/3/2013,149
3643945,"SCOTT QUEST, UTV;  ALLISION",12/2/2009,9/17/2010,150
3644301,"MC- CADDO, UTV; ALLISION",11/27/2009,10/29/2010,150
3644579,UTV COOPERATIVE VENTURE                   Allision,11/29/2009,10/12/2010,150
3644851,Suflower/allision/mm 288,5/5/2009,9/13/2010,150
3645919,MS Allision P/V MARQUETTE,6/19/2009,12/16/2009,150
3647245,UTV STEVEN L. COLBY                       ALLISION,12/4/2009,10/31/2010,150
3648242,UTV Tiffany G. Barrois/Allision/LMR MM 233.9,12/9/2009,10/30/2010,150
3653426,"MC- TIM PARKER, UTV;  ALLISION",12/12/2009,11/15/2010,150
3653427,"MC- JACKSON III, UTV; ALLISION",12/17/2009,11/5/2010,150
3654200,Bridge Allision - Superior Service - Raritan River,12/18/2009,11/15/2010,150
3654889,MERRIMAC                                  ALLISION,12/17/2009,11/29/2010,151
3655873,UTV PIC/Bridge Allision/Melville Bridge,12/24/2009,11/29/2010,151
3656254,Allision; McCormack Boys,12/23/2009,11/29/2010,151
3658173,"MC- TAHOME, UTV; ALLISION",12/26/2009,11/29/2010,151
3658256,"MC- ASHLEIGH, UTV; ALLISION",12/20/2009,11/29/2010,151
3658475,"MC- MELINDA BRENT, UTV; ALLISION",12/17/2009,11/29/2010,151
3658526,Capsized/Partially Sunk barge - SM 180,12/24/2009,3/18/2010,151
3659489,DECK BARGE UNNAMED (FL5650MH) - Allision,12/31/2009,12/5/2011,151
3659843,George King allision with Seneca bridge,9/28/2008,8/28/2010,151
3659938,MS Allision/UTV DANIELLE GUIDRY/Bridge Strike,1/5/2010,7/19/2011,151
3660143,DALE WHITE/Allision/MM317 CSSC,12/17/2009,11/29/2010,152
3660477,UTV's MR. WAYNE/SEA TIGER/Allision/Atch R. MM 30,12/16/2009,11/30/2010,152
3660524,UTV's MR WAYNE/SEA TIGER/Allision/Atch R. MM 41,12/15/2009,11/30/2010,152
3660746,Tug/Barge allision MBTA bridge,11/30/2009,10/29/2010,152
3663799,"UTV David L Griggs/Allision, Marseilles, IL",12/26/2009,3/18/2010,152
3664573,MV Anderson/allision/man overboard/Joliet,12/11/2009,11/30/2010,152
3665846,INV/TUG AMERICAN/ALLISION/HOLDEN BEACH,1/6/2010,10/19/2010,152
3666203,Equipment Failure - M/T TAVRICHESKY BRIDGE,1/19/2010,10/18/2012,152
3668227,UTV JANE Mc ALLISTER/Grounding,1/22/2010,10/22/2010,152
3668244,UTV Charlie G/allision/Ottowa RR bridge,1/22/2010,3/1/2010,152
3668728,UTV AMY SUE - Allision,1/23/2010,7/30/2010,153
3670318,"MC- CURTIS TAYLOR, UTV; ALLISION",1/22/2010,3/2/2010,153
3670634,UTV ALLIGATOR / Allision / 01/14/2010,1/14/2010,2/2/2010,153
3670675,"MC- THELMA PARKER II, UTV; ALLISION",1/26/2010,3/2/2010,153
3672492,MS BridgeAllision-UTV MR BENNETT & Barge MGT 161,1/29/2010,8/22/2011,153
3673285,GENTRY B - Allision,1/30/2010,11/4/2010,153
3673300,"MC- HONDO, UTV; ALLISION",1/27/2010,3/2/2010,153
3673397,TUG(s) EMPIRE/COOSBAY - allision,12/29/2009,3/18/2010,153
3673706,JOHN GRIMSLEY Allision,1/29/2010,3/29/2010,153
3674267,Allision;  APL Beijing,12/3/2009,11/10/2010,153
3674702,M/V ROBINSON/ALLISION/HUN029,1/28/2010,6/24/2010,154
3674817,"M/V City of Paducah, K-14800, Allision, Pekin RR",2/1/2010,3/2/2010,154
3675821,MC Allision UTV BIG BOY,2/4/2010,11/4/2010,154
3676833,TITLETOWN - Allision,2/8/2010,11/8/2010,154
3676956,Allision UTV Ryan Cenac Galveston Causeway Bridge,2/5/2010,3/15/2010,154
3676997,ANDREA LEIGH                            GROUNDING,12/21/2009,11/30/2010,154
3678325,MS Bridge Allision (02/10/2010),2/10/2010,4/7/2010,154
3679357,LIL AL CENAC/Allision-Sinking/Atch. River MM41,2/11/2010,5/3/2011,154
3682685,MS Allision (02/06/2010 1,2/6/2010,1/12/2011,154
3682737,MS DIVING loss of life  LIFTBAG 05/04/2009,5/4/2009,10/16/2012,154
3683723,ROBERT BURTON                             ALLISION,2/18/2010,3/9/2010,155
3683767,"MC- BILOXI, UTV; ALLISION",2/9/2010,11/9/2010,155
3684430,Dale White/allision with EJ&E,2/21/2010,6/18/2010,155
3684480,Cairo Bridge Allision ALICE I HOOKER,2/22/2010,11/10/2010,155
3684627,Luke Burton/allision with EJ&E/JH,1/30/2010,3/15/2010,155
3684632,W.O. Watson/allision with EJ&E,1/30/2010,3/9/2010,155
3687488,UTV JENNIE DEHMER                         ALLISION,2/28/2010,3/4/2010,155
3687658,ALLISION/ UTV NATALIE ALEXANDER/ LMR MM 167,2/25/2010,8/22/2011,155
3687874,MS OSV KNOCKOUT Bridge Allision,2/27/2010,6/7/2010,155
3688356,"MC- NONNIE, UTV; ALLISION",2/24/2010,3/12/2010,155
3689712,Allision - M/V J.W. HUNTER/Bordeaux RR Bridge,2/26/2010,6/7/2010,156
3689888,Warren Hines/allision with EJ&E bridge,3/4/2010,6/1/2010,156
3693362,"MC- CRISTO SANTO, UTV; GROUNDING",3/4/2010,6/1/2010,156
