activity_id,waterway_role,description,lat,long,waterway_name
3188814,Location,"Dubuque RR D/B, MM 579.9 UMR: MISSISSIPPI RIVER                                 ",42.4977683333333,-90.6499916666667,MISSISSIPPI RIVER
3188882,Location,At a Facility: Industrial Medical West                                          ,42.06497,-90.16837,MISSISSIPPI RIVER
3188931,Location,Mile Marker 535.0 Upper Mississippi River: MISSISS                              ,42.06497,-90.16837,MISSISSIPPI RIVER
3192321,Location,ATLANTIC-PUERTO RICO ACCESS                                                     ,40.5034,-68.7925,ATLANTIC-PUERTO RICO ACCESS
3194028,Location,393.9 UMR: MISSISSIPPI RIVER                                                    ,40.882497,-91.027492,MISSISSIPPI RIVER
3194094,Location,TAUNTON RIVER                                                                   ,41.88061,-71.09274,TAUNTON RIVER
3194525,Location,ATCHAFALAYA RIVER MM 29.6                                                       ,31.01995,-91.75004,ATCHAFALAYA RIVER
3195183,Location,GULF INTRACOASTAL WATERWAY                                                      ,29.307715,-94.87557,GULF INTRACOASTAL WATERWAY
3195235,Location,MM 363.3 LMR                                                                    ,31.5546666666667,-91.4203333333333,Lower Mississippi River
3197121,Location,"LAKE ERIE, Cuyahoga River                                                       ",41.51852,-81.70728,"LAKE ERIE, Cuyahoga River"
3199951,Location,MISSISSIPPI - MM 407                                                            ,40.84361,-91.0627766666667,MISSISSIPPI RIVER
3202836,Location,MISSISSIPPI - MM 282                                                            ,39.443611,-91.034166,MISSISSIPPI RIVER
3204446,Location,0.9 OHIO RIVER                                                                  ,30.4466666666667,-80.0266666666667,OHIO RIVER
3204463,Location,"MM 231, Grand Lake Pontoon Swing Bridge.                                        ",30.01093,-93.22806,CALCASIEU RIVER
3204540,Location,Aboard Vessel: CHRISTOPHER M. PARSONAGE: MISSISSIP                              ,37.2036666666667,-89.4583333333333,MISSISSIPPI RIVER
3210823,Location,MONONGAHELA RIVER                                                               ,40.35556,-79.87089,MONONGAHELA RIVER
3210860,Location,"Burlington RR bridge
 MM 403.1 UMR: Mississippi Ri                              ",40.7985633333333,-91.0920583333333,Mississippi River
3213936,Location,Three Mile Slough Bridge: SACRAMENTO RIVER                                      ,38.13415,-121.691502,SACRAMENTO RIVER
3219157,Location,Incident Location: ELIZABETH RIVER                                              ,36.9810471666667,-76.3410555,ELIZABETH RIVER
3219376,Location,Mile Marker 403.1 Upper Mississippi River                                       ,40.7985633333333,-91.0920583333333,MISSISSIPPI RIVER
3222364,Location,LESNER BRIDGE OVER LYNNHAVEN INLET                                              ,36.90776,-76.09233,LYNNHAVEN INLET
3222556,Location,COLUMBIA RIVER                                                                  ,45.92936,-119.3367,COLUMBIA RIVER
3225006,Location,Galveston Causeway Railroad Bridge south wall: GUL                              ,29.307715,-94.87557,GULF INTRACOASTAL WATERWAY
3226156,Location,"Sabula R/R D/B, MM 535.0, UMR: MISSISSIPPI RIVER                                ",42.06497,-90.16837,MISSISSIPPI RIVER
3227900,Location,WEYMOUTH FORE RIVER                                                             ,42.237534,-70.969697,WEYMOUTH FORE RIVER
3228044,Location,Legacy - Unknown Location,-90,0.01,CHICAGO SHIP CANAL
3228670,Location,OAKLAND HARBOR                                                                  ,37.772227,-122.236914,OAKLAND HARBOR
3231770,Location,East Basin                                                                      ,33.74217,-118.2022,SOUTHEAST BASIN
3234751,Location,At a Facility: West Kentucky Drug and Alcohol Scre                              ,37.07779,-88.61712,MISSISSIPPI RIVER
3235040,Location,GIWW mile 289                                                                   ,29.8233333333333,-93.9633333333333,GULF INTRACOASTAL WATERWAY
3235836,Location,251.3 OHR                                                                       ,39.0166666666667,-82.0375,OHIO RIVER
3238700,Location,"Beelman River Terminal, 182.9, UMR, LDB: MISSISSIP                              ",38.66959,-90.18404,MISSISSIPPI RIVER
3240420,Location,CSX RAILROAD BRIDGE SAINT JOESPH RIVER                                          ,42.1133333333333,-8.48166666666667,ST. JOSEPH RIVER
3245310,Location,Mile Marker 282.1 Upper Mississippi River (Louisia                              ,39.4464,-91.0323716666667,MISSISSIPPI RIVER
3246355,Location,MM 179.0 UMR                                                                    ,38.6093333333333,-90.1765,MISSISSIPPI RIVER
3249479,Location,Lower Mississippi River                                                         ,29.938,-90.05805,Lower Mississippi River
3252725,Location,Mile Marker 180.0 UMR: MISSISSIPPI RIVER                                        ,38.6289583333333,-90.1791016666667,MISSISSIPPI RIVER
3254542,Location,MOBILE RIVER                                                                    ,31.13655,-87.94355,MOBILE RIVER
3254902,Location,"Crescent R/R bridge
 MM 481.4 UMR: MISSISSIPPI RIV                              ",41.5106633333333,-90.595775,MISSISSIPPI RIVER
3260595,Location,2Mi Landing Bridge                                                              ,38.95,-74.8666666666667,CAPE MAY CANAL
3261777,Location,CHOCTAWHATCHEE BAY ENTRANCE/Destin Harbor                                       ,30.39803,-86.52174,CHOCTAWHATCHEE BAY ENTRANCE/Destin Harbor
3261879,Location,"Melville Railroad Bridge, mile marker 29.5, Atchafalaya River
  Waterway Name:  ",30.6916666666667,-91.7333333333333,ATCHAFALAYA RIVER
3268399,Location,"Mile marker 151 Illinois River, Pekin Illinois Area                             ",40.5539055,-89.6752611666667,ILLINOIS RIVER
3268636,Location,BAYOU LAFOURCHE                                                                 ,29.57177,-90.38384,BAYOU LAFOURCHE
3268829,Location,MISSISSIPPI - MM 48: MISSISSIPPI RIVER                                          ,37.25465,-89.4950466666667,MISSISSIPPI RIVER
3270900,Location,Mile 51 Upper Mississippi River                                                 ,37.29699,-89.51565,MISSISSIPPI RIVER
3274725,Location,470.5 OHR                                                                       ,39.09256,-84.5097966666667,OHIO RIVER
3275471,Location,"92ND Street Bridge, Calumet River: CALUMET RIVER                                ",41.73279,-87.52756,CALUMET RIVER
3277084,Location,CERRITOS CHANNEL                                                                ,33.7701166666667,-118.222928333333,CERRITOS CHANNEL
3282133,Location,Mile Marker 282.2 Upper Mississippi River (Louisia                              ,39.63627,-91.24667,MISSISSIPPI RIVER
3284461,Location,"SABINE NECHES WATERWAY, TX                                                      ",30.053625,-93.720301,GULF INTRACOASTAL WATERWAY
3284984,Location,"Mile Marker 179.0 Upper Mississippi River, mid channel. (St Louis Area)         ",38.6179,-90.1825611666667,MISSISSIPPI RIVER
3293348,Location,At a Facility: NORFOLK INTERNATIONAL TERMINALS: EL                              ,36.9213888333333,-76.34275,ELIZABETH RIVER
3298096,Location,TAUNTON RIVER                                                                   ,41.88061,-71.09274,TAUNTON RIVER
3302949,Location,"Manistee, MI                                                                    ",44.25005,-86.31952,LAKE MICHIGAN
3303989,Location,At a Facility: SIMMESPORT R/R BRIDGE: ATCHAFALAYA                               ,31.01995,-91.75004,ATCHAFALAYA RIVER
3304100,Location,At a Facility: Casco Bay Bridge (North Side): FORE                              ,43.64951,-70.2513383333333,FORE RIVER
3304826,Location,COLUMBIA RIVER                                                                  ,45.9999566666667,-118.986066666667,COLUMBIA RIVER
3310082,Location,"Mile Marker 88.8 Illinois River
 Beardstown, IL: I                              ",40.022635,-90.4327883333333,ILLINOIS RIVER
3312236,Location,MI 606.8 Ohio River                                                             ,38.28371,-85.78445,OHIO RIVER
3316028,Location,Gilmerton Bridge                                                                ,36.7718333333333,-76.714,"ELIZABETH RIVER, SOUTHERN BRANCH"
3316871,Location,"MM 403 UMR, NEAR FORT MADISON IOWA: MISSISSIPPI RI                              ",40.882497,-91.027492,MISSISSIPPI RIVER
3318333,Location,GULF INTRACOASTAL WATERWAY                                                      ,29.307715,-94.87557,GULF INTRACOASTAL WATERWAY
3318470,Location,LONGBOAT PASS BRIDGE: LONGBOAT PASS: LONGBOAT PASS                              ,27.4416666666667,-82.6883333333333,LONGBOAT PASS
3321274,Location,ATCHAFALAYA RIVER                                                               ,31.01995,-91.75004,ATCHAFALAYA RIVER
3322653,Location,At a Facility: Wappoo Creek Bridge: WAPPOO CREEK                                ,32.76635,-79.97385,CHARLESTON HARBOR
3323991,Location,Warehouse Bayou                                                                 ,29.825,-91.795,Weeks Island
3325233,Location,DETROIT RIVER                                                                   ,42.269094,-83.109586,DETROIT RIVER
3325240,Location,John's Pass                                                                     ,27.78303,-82.78251,Gulf of Mexico
3325455,Location,INTRACOASTAL WATERWAY ALT. ROUTE                                                ,30.289662,-91.31489,INTRACOASTAL WATERWAY ALT. ROUTE
3326019,Location,"MM 184, UMR, St. Louis Harbor, at the Merchants R/R D/B.                        ",38.6746138333333,-90.1865971666667,MISSISSIPPI RIVER
3328220,Location,1.5 UMR: MISSISSIPPI RIVER                                                      ,36.97871,-89.14801,MISSISSIPPI RIVER
3330766,Location,mi 750 OHR                                                                      ,37.8444,-87.04548,OHIO RIVER
3330825,Location,CAPE MAY CANAL                                                                  ,38.92081,-75.09711,CAPE MAY CANAL
3333119,Location,"Mile 56 Illinois River, left descending bank. (Flo                              ",39.6862,-90.64047,ILLINOIS RIVER
3333540,Location,MISSISSIPPI - MM 699                                                            ,43.826666,-91.270555,MISSISSIPPI RIVER
